DEPARTAMENTO;MUNICIPIO;CODIGO DANE;ARMAS MEDIOS;FECHA HECHO;GENERO;AGRUPA EDAD PERSONA;CANTIDAD
HUILA;NEIVA (CT);41001000;ESCOPOLAMINA;25/02/2013;FEMENINO;ADULTOS;1
NARIÑO;TANGUA;52788000;ESCOPOLAMINA;25/02/2013;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;NO REPORTADO;25/02/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;NO REPORTADO;25/02/2013;MASCULINO;ADULTOS;1
CUNDINAMARCA;ZIPAQUIRÁ;25899000;NO REPORTADO;25/02/2013;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;NO REPORTADO;25/02/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;ENVIGADO;5266000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;3
BOLÍVAR;CARTAGENA (CT);13001000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
BOYACÁ;TUNJA (CT);15001000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADOLESCENTES;1
CALDAS;MANIZALES (CT);17001000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;1
CAQUETÁ;FLORENCIA (CT);18001000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;1
CAUCA;LA SIERRA;19392000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;1
CAUCA;POPAYÁN (CT);19001000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;2
CAUCA;POPAYÁN (CT);19001000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
CÓRDOBA;MONTERÍA (CT);23001000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;4
CÓRDOBA;SAHAGÚN;23660000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;17
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;23
HUILA;GARZÓN;41298000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;1
HUILA;GUADALUPE;41319000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADOLESCENTES;1
HUILA;NEIVA (CT);41001000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;2
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;2
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
NARIÑO;PASTO (CT);52001000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;3
NARIÑO;PASTO (CT);52001000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
QUINDÍO;CALARCA;63130000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
QUINDÍO;MONTENEGRO;63470000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;1
RISARALDA;DOSQUEBRADAS;66170000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;1
RISARALDA;DOSQUEBRADAS;66170000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;2
SANTANDER;BUCARAMANGA (CT);68001000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;1
SANTANDER;CURITÍ;68229000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
SANTANDER;LEBRIJA;68406000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;1
SUCRE;BUENAVISTA;70110000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;2
TOLIMA;CHAPARRAL;73168000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;2
TOLIMA;LÉRIDA;73408000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;1
TOLIMA;MARIQUITA;73443000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;7
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;8
VALLE;EL CERRITO;76248000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
VALLE;GUADALAJARA DE BUGA;76111000;SIN EMPLEO DE ARMAS;25/02/2013;FEMENINO;ADULTOS;1
VALLE;LA CUMBRE;76377000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
VALLE;ROLDANILLO;76622000;SIN EMPLEO DE ARMAS;25/02/2013;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;MASCULINO;ADULTOS;2
BOLÍVAR;CARTAGENA (CT);13001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;MASCULINO;ADULTOS;1
BOLÍVAR;MAGANGUÉ;13430000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;FEMENINO;ADULTOS;1
CÓRDOBA;MONTERÍA (CT);23001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;FEMENINO;ADOLESCENTES;2
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;FEMENINO;ADULTOS;2
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;MASCULINO;ADULTOS;13
HUILA;NEIVA (CT);41001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;MASCULINO;ADOLESCENTES;1
META;VILLAVICENCIO (CT);50001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;MASCULINO;ADULTOS;2
NARIÑO;IPIALES;52356000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;MASCULINO;ADULTOS;1
NORTE DE SANTANDER;CÚCUTA (CT);54001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;MASCULINO;ADULTOS;1
NORTE DE SANTANDER;PAMPLONA;54518000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;MASCULINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;FEMENINO;ADULTOS;2
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;FEMENINO;ADULTOS;2
SANTANDER;GIRÓN;68307000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;MASCULINO;ADULTOS;2
VALLE;BUENAVENTURA;76109000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;MASCULINO;ADULTOS;2
VALLE;PALMIRA;76520000;ARMA BLANCA / CORTOPUNZANTE;26/02/2013;MASCULINO;ADULTOS;2
ANTIOQUIA;LA ESTRELLA;5380000;ARMA DE FUEGO;26/02/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA DE FUEGO;26/02/2013;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;1
ATLÁNTICO;SOLEDAD;8758000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;3
CALDAS;CHINCHINÁ;17174000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;2
CAUCA;SANTANDER DE QUILICHAO;19698000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;26/02/2013;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;5
CUNDINAMARCA;SOACHA;25754000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;1
MAGDALENA;SANTA MARTA (CT);47001000;ARMA DE FUEGO;26/02/2013;FEMENINO;ADULTOS;1
MAGDALENA;SANTA MARTA (CT);47001000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;3
RISARALDA;PEREIRA (CT);66001000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;1
SANTANDER;BARRANCABERMEJA;68081000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;1
SANTANDER;PIEDECUESTA;68547000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;2
TOLIMA;SUÁREZ;73770000;ARMA DE FUEGO;26/02/2013;FEMENINO;ADULTOS;1
VALLE;BUENAVENTURA;76109000;ARMA DE FUEGO;26/02/2013;FEMENINO;ADULTOS;1
VALLE;BUENAVENTURA;76109000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA DE FUEGO;26/02/2013;FEMENINO;ADULTOS;6
VALLE;CALI (CT);76001000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;8
VALLE;PRADERA;76563000;ARMA DE FUEGO;26/02/2013;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;1
ARAUCA;ARAUCA (CT);81001000;CONTUNDENTES;26/02/2013;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;1
BOYACÁ;TUNJA (CT);15001000;CONTUNDENTES;26/02/2013;MASCULINO;ADOLESCENTES;1
BOYACÁ;TUNJA (CT);15001000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;CONTUNDENTES;26/02/2013;FEMENINO;ADULTOS;1
CASANARE;NUNCHÍA;85225000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;1
CAUCA;POPAYÁN (CT);19001000;CONTUNDENTES;26/02/2013;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;26/02/2013;FEMENINO;ADULTOS;6
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;8
MAGDALENA;CIÉNAGA;47189000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;1
MAGDALENA;SANTA MARTA (CT);47001000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;2
NARIÑO;LA UNIÓN;52399000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;1
NARIÑO;PASTO (CT);52001000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;1
NORTE DE SANTANDER;CHITAGÁ;54174000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;1
PUTUMAYO;MOCOA (CT);86001000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;1
SANTANDER;BARRANCABERMEJA;68081000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;1
SANTANDER;FLORIDABLANCA;68276000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;1
SANTANDER;PIEDECUESTA;68547000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;3
SANTANDER;SABANA DE TORRES;68655000;CONTUNDENTES;26/02/2013;FEMENINO;ADULTOS;1
SUCRE;SANTIAGO DE TOLÚ;70820000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;CONTUNDENTES;26/02/2013;MASCULINO;ADULTOS;1
VALLE;GUADALAJARA DE BUGA;76111000;CONTUNDENTES;26/02/2013;FEMENINO;ADULTOS;1
CALDAS;LA DORADA;17380000;CORTANTES;26/02/2013;MASCULINO;ADULTOS;1
SANTANDER;SOCORRO;68755000;CORTANTES;26/02/2013;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ESCOPOLAMINA;26/02/2013;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ESCOPOLAMINA;26/02/2013;FEMENINO;ADULTOS;1
CUNDINAMARCA;SOACHA;25754000;NO REPORTADO;26/02/2013;FEMENINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;NO REPORTADO;26/02/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;APARTADÓ;5045000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;ENVIGADO;5266000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;ENVIGADO;5266000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
ANTIOQUIA;ITAGUI;5360000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;2
ANTIOQUIA;MEDELLÍN (CT);5001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
ARAUCA;SARAVENA;81736000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
ARAUCA;SARAVENA;81736000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADOLESCENTES;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;7
ATLÁNTICO;GALAPA;8296000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
BOYACÁ;OTANCHE;15507000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
BOYACÁ;SOGAMOSO;15759000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
BOYACÁ;TUNJA (CT);15001000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;2
BOYACÁ;TUNJA (CT);15001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;2
CAUCA;POPAYÁN (CT);19001000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;2
CESAR;VALLEDUPAR (CT);20001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
CÓRDOBA;MONTERÍA (CT);23001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
CÓRDOBA;PLANETA RICA;23555000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;24
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;15
CUNDINAMARCA;LA MESA;25386000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
CUNDINAMARCA;SIMIJACA;25745000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
GUAJIRA;MAICAO;44430000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
HUILA;RIVERA;41615000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
HUILA;RIVERA;41615000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
MAGDALENA;SANTA MARTA (CT);47001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
NARIÑO;BARBACOAS;52079000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
QUINDÍO;ARMENIA (CT);63001000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
RISARALDA;DOSQUEBRADAS;66170000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
RISARALDA;DOSQUEBRADAS;66170000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;3
SANTANDER;BARRANCABERMEJA;68081000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;3
SANTANDER;FLORIDABLANCA;68276000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
SANTANDER;GIRÓN;68307000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
SANTANDER;SAN VICENTE DE CHUCURÍ;68689000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;2
TOLIMA;ESPINAL;73268000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADOLESCENTES;1
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
TOLIMA;PURIFICACIÓN;73585000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
VALLE;BUENAVENTURA;76109000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
VALLE;BUGALAGRANDE;76113000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
VALLE;CAICEDONIA;76122000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADOLESCENTES;1
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;9
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;7
VALLE;CARTAGO;76147000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
VALLE;EL CERRITO;76248000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
VALLE;GINEBRA;76306000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;1
VALLE;GUADALAJARA DE BUGA;76111000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;2
VALLE;LA CUMBRE;76377000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
VALLE;SEVILLA;76736000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
VALLE;YUMBO;76892000;SIN EMPLEO DE ARMAS;26/02/2013;FEMENINO;ADULTOS;1
VALLE;YUMBO;76892000;SIN EMPLEO DE ARMAS;26/02/2013;MASCULINO;ADULTOS;2
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;FEMENINO;ADULTOS;1
BOYACÁ;TUNJA (CT);15001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;FEMENINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADULTOS;1
CAQUETÁ;FLORENCIA (CT);18001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADULTOS;1
CAUCA;POPAYÁN (CT);19001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;FEMENINO;ADULTOS;1
CAUCA;POPAYÁN (CT);19001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADULTOS;1
CAUCA;SANTANDER DE QUILICHAO;19698000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;FEMENINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADULTOS;1
CHOCÓ;QUIBDÓ (CT);27001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADULTOS;2
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;FEMENINO;ADULTOS;6
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADULTOS;8
CUNDINAMARCA;CHÍA;25175000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;FEMENINO;ADULTOS;2
HUILA;PITALITO;41551000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;FEMENINO;ADULTOS;2
RISARALDA;PEREIRA (CT);66001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;FEMENINO;ADULTOS;2
RISARALDA;PEREIRA (CT);66001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADULTOS;1
SANTANDER;BARRANCABERMEJA;68081000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;FEMENINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADOLESCENTES;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADULTOS;1
SANTANDER;FLORIDABLANCA;68276000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADULTOS;1
SANTANDER;GIRÓN;68307000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADULTOS;1
SANTANDER;LEBRIJA;68406000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;FEMENINO;ADULTOS;1
SANTANDER;PIEDECUESTA;68547000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;FEMENINO;ADOLESCENTES;1
SANTANDER;SOCORRO;68755000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADOLESCENTES;1
TOLIMA;IBAGUÉ (CT);73001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADOLESCENTES;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADOLESCENTES;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;MASCULINO;ADULTOS;3
VALLE;TULUÁ;76834000;ARMA BLANCA / CORTOPUNZANTE;27/02/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;CALDAS;5129000;ARMA DE FUEGO;27/02/2013;FEMENINO;ADULTOS;1
ANTIOQUIA;ENVIGADO;5266000;ARMA DE FUEGO;27/02/2013;MASCULINO;ADULTOS;1
