DEPARTAMENTO;MUNICIPIO;CODIGO DANE;ARMAS MEDIOS;FECHA HECHO;GENERO;AGRUPA EDAD PERSONA;CANTIDAD
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;5
ATLÁNTICO;SOLEDAD;8758000;ARMA DE FUEGO;1/02/2012;FEMENINO;ADULTOS;1
CALDAS;ANSERMA;17042000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;1
CAQUETÁ;FLORENCIA (CT);18001000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADOLESCENTES;1
CASANARE;PAZ DE ARIPORO;85250000;ARMA DE FUEGO;1/02/2012;FEMENINO;ADULTOS;1
CAUCA;SANTANDER DE QUILICHAO;19698000;ARMA DE FUEGO;1/02/2012;FEMENINO;ADULTOS;1
CESAR;VALLEDUPAR (CT);20001000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;1
CÓRDOBA;MONTERÍA (CT);23001000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;2
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;1/02/2012;FEMENINO;ADULTOS;3
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;14
HUILA;NEIVA (CT);41001000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;1
MAGDALENA;CIÉNAGA;47189000;ARMA DE FUEGO;1/02/2012;FEMENINO;ADULTOS;1
MAGDALENA;CIÉNAGA;47189000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;1
MAGDALENA;PUEBLOVIEJO;47570000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;1
NARIÑO;SAN ANDRES DE TUMACO;52835000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;1
QUINDÍO;ARMENIA (CT);63001000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;ARMA DE FUEGO;1/02/2012;FEMENINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;1
SANTANDER;SOCORRO;68755000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;1
VALLE;BUENAVENTURA;76109000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA DE FUEGO;1/02/2012;FEMENINO;ADULTOS;4
VALLE;CALI (CT);76001000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;6
VALLE;CARTAGO;76147000;ARMA DE FUEGO;1/02/2012;MASCULINO;ADULTOS;1
VALLE;GUADALAJARA DE BUGA;76111000;ARMA DE FUEGO;1/02/2012;FEMENINO;ADULTOS;1
VALLE;JAMUNDÍ;76364000;ARMA DE FUEGO;1/02/2012;FEMENINO;ADULTOS;1
VALLE;YUMBO;76892000;ARMA DE FUEGO;1/02/2012;FEMENINO;ADULTOS;1
AMAZONAS;LETICIA (CT);91001000;CONTUNDENTES;1/02/2012;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;1/02/2012;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;1/02/2012;MASCULINO;ADULTOS;1
BOYACÁ;TUNJA (CT);15001000;CONTUNDENTES;1/02/2012;FEMENINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;CONTUNDENTES;1/02/2012;FEMENINO;ADULTOS;1
CASANARE;VILLANUEVA;85440000;CONTUNDENTES;1/02/2012;MASCULINO;ADULTOS;1
CAUCA;POPAYÁN (CT);19001000;CONTUNDENTES;1/02/2012;MASCULINO;ADULTOS;2
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;1/02/2012;FEMENINO;ADULTOS;2
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;1/02/2012;MASCULINO;ADULTOS;6
HUILA;NEIVA (CT);41001000;CONTUNDENTES;1/02/2012;FEMENINO;ADULTOS;1
MAGDALENA;CIÉNAGA;47189000;CONTUNDENTES;1/02/2012;MASCULINO;ADULTOS;1
MAGDALENA;SANTA MARTA (CT);47001000;CONTUNDENTES;1/02/2012;FEMENINO;ADULTOS;1
NORTE DE SANTANDER;CÚCUTA (CT);54001000;CONTUNDENTES;1/02/2012;MASCULINO;ADULTOS;3
QUINDÍO;ARMENIA (CT);63001000;CONTUNDENTES;1/02/2012;FEMENINO;ADULTOS;2
QUINDÍO;ARMENIA (CT);63001000;CONTUNDENTES;1/02/2012;MASCULINO;ADULTOS;2
QUINDÍO;CALARCA;63130000;CONTUNDENTES;1/02/2012;FEMENINO;ADULTOS;1
QUINDÍO;CIRCASIA;63190000;CONTUNDENTES;1/02/2012;MASCULINO;ADULTOS;1
SANTANDER;BARBOSA;68077000;CONTUNDENTES;1/02/2012;MASCULINO;ADULTOS;1
SANTANDER;GIRÓN;68307000;CONTUNDENTES;1/02/2012;MASCULINO;ADULTOS;1
SANTANDER;LA PAZ;68397000;CONTUNDENTES;1/02/2012;MASCULINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;CONTUNDENTES;1/02/2012;FEMENINO;ADULTOS;1
VALLE;CARTAGO;76147000;CONTUNDENTES;1/02/2012;MASCULINO;ADULTOS;1
VALLE;PALMIRA;76520000;CONTUNDENTES;1/02/2012;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CORTANTES;1/02/2012;FEMENINO;ADULTOS;2
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CORTANTES;1/02/2012;MASCULINO;ADULTOS;3
MAGDALENA;SANTA MARTA (CT);47001000;CORTANTES;1/02/2012;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;CORTANTES;1/02/2012;MASCULINO;ADULTOS;1
VALLE;JAMUNDÍ;76364000;CORTANTES;1/02/2012;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ESCOPOLAMINA;1/02/2012;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ESCOPOLAMINA;1/02/2012;FEMENINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;NO REPORTADO;1/02/2012;FEMENINO;ADULTOS;2
ANTIOQUIA;MEDELLÍN (CT);5001000;NO REPORTADO;1/02/2012;MASCULINO;ADULTOS;1
ANTIOQUIA;TURBO;5837000;NO REPORTADO;1/02/2012;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;NO REPORTADO;1/02/2012;MASCULINO;ADULTOS;1
ATLÁNTICO;SOLEDAD;8758000;NO REPORTADO;1/02/2012;FEMENINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;NO REPORTADO;1/02/2012;FEMENINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;NO REPORTADO;1/02/2012;MASCULINO;ADULTOS;1
CHOCÓ;NÓVITA;27491000;NO REPORTADO;1/02/2012;MASCULINO;ADULTOS;1
CHOCÓ;QUIBDÓ (CT);27001000;NO REPORTADO;1/02/2012;FEMENINO;ADULTOS;1
CUNDINAMARCA;SOACHA;25754000;NO REPORTADO;1/02/2012;MASCULINO;ADULTOS;1
NARIÑO;PASTO (CT);52001000;NO REPORTADO;1/02/2012;FEMENINO;ADULTOS;1
NARIÑO;SAN ANDRES DE TUMACO;52835000;NO REPORTADO;1/02/2012;MASCULINO;ADULTOS;2
ANTIOQUIA;ITAGUI;5360000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;2
ANTIOQUIA;MEDELLÍN (CT);5001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;4
ATLÁNTICO;SOLEDAD;8758000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;2
BOLÍVAR;CARTAGENA (CT);13001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
BOLÍVAR;EL CARMEN DE BOLÍVAR;13244000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
BOYACÁ;SOGAMOSO;15759000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
CALDAS;ANSERMA;17042000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;2
CAQUETÁ;FLORENCIA (CT);18001000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
CAQUETÁ;FLORENCIA (CT);18001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADOLESCENTES;1
CAQUETÁ;FLORENCIA (CT);18001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;2
CASANARE;YOPAL (CT);85001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADOLESCENTES;1
CAUCA;MORALES;19473000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
CAUCA;POPAYÁN (CT);19001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;3
CESAR;AGUACHICA;20011000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;10
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;12
CUNDINAMARCA;FACATATIVÁ;25269000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
CUNDINAMARCA;FUSAGASUGÁ;25290000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
CUNDINAMARCA;GUAYABAL DE SIQUIMA;25328000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
GUAJIRA;EL MOLINO;44110000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
HUILA;HOBO;41349000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADOLESCENTES;1
HUILA;NEIVA (CT);41001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;2
MAGDALENA;CIÉNAGA;47189000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADOLESCENTES;1
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;3
META;VILLAVICENCIO (CT);50001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;2
RISARALDA;DOSQUEBRADAS;66170000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;4
RISARALDA;PEREIRA (CT);66001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;5
SAN ANDRÉS;SAN ANDRÉS (CT);88001000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
SANTANDER;BARRANCABERMEJA;68081000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;2
SANTANDER;BUCARAMANGA (CT);68001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
SANTANDER;FLORIDABLANCA;68276000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;2
SANTANDER;FLORIDABLANCA;68276000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
SANTANDER;SOCORRO;68755000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
SUCRE;COROZAL;70215000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
SUCRE;COROZAL;70215000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
SUCRE;SINCELEJO (CT);70001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;5
TOLIMA;CAJAMARCA;73124000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;2
TOLIMA;ESPINAL;73268000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADOLESCENTES;1
TOLIMA;MELGAR;73449000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;3
VALLE;CALI (CT);76001000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;11
VALLE;EL CERRITO;76248000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
VALLE;FLORIDA;76275000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
VALLE;GUADALAJARA DE BUGA;76111000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
VALLE;PALMIRA;76520000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
VALLE;PALMIRA;76520000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
VALLE;PRADERA;76563000;SIN EMPLEO DE ARMAS;1/02/2012;MASCULINO;ADULTOS;1
VALLE;TRUJILLO;76828000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;1
VALLE;TULUÁ;76834000;SIN EMPLEO DE ARMAS;1/02/2012;FEMENINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADULTOS;3
BOLÍVAR;CARTAGENA (CT);13001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADULTOS;1
BOYACÁ;DUITAMA;15238000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADULTOS;1
BOYACÁ;TUNJA (CT);15001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADULTOS;1
CAQUETÁ;FLORENCIA (CT);18001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADULTOS;1
CAUCA;POPAYÁN (CT);19001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADULTOS;1
CAUCA;POPAYÁN (CT);19001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADULTOS;1
CHOCÓ;QUIBDÓ (CT);27001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADULTOS;5
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADOLESCENTES;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADULTOS;10
HUILA;NEIVA (CT);41001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADULTOS;1
HUILA;NEIVA (CT);41001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADULTOS;1
HUILA;RIVERA;41615000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADULTOS;1
NARIÑO;PASTO (CT);52001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADULTOS;2
QUINDÍO;ARMENIA (CT);63001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADOLESCENTES;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADULTOS;2
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADOLESCENTES;1
SANTANDER;BUCARAMANGA (CT);68001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADULTOS;2
SANTANDER;CIMITARRA;68190000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADOLESCENTES;1
SANTANDER;FLORIDABLANCA;68276000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADOLESCENTES;1
SANTANDER;PIEDECUESTA;68547000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;FEMENINO;ADOLESCENTES;1
VALLE;CALI (CT);76001000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADULTOS;2
VALLE;PALMIRA;76520000;ARMA BLANCA / CORTOPUNZANTE;2/02/2012;MASCULINO;ADULTOS;2
ANTIOQUIA;ITAGUI;5360000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
ANTIOQUIA;LA PINTADA;5390000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
ANTIOQUIA;MEDELLÍN (CT);5001000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;4
ANTIOQUIA;SABANETA;5631000;ARMA DE FUEGO;2/02/2012;FEMENINO;ADULTOS;1
ANTIOQUIA;SABANETA;5631000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA DE FUEGO;2/02/2012;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;6
ATLÁNTICO;GALAPA;8296000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
ATLÁNTICO;MALAMBO;8433000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
ATLÁNTICO;SOLEDAD;8758000;ARMA DE FUEGO;2/02/2012;FEMENINO;ADULTOS;1
ATLÁNTICO;SOLEDAD;8758000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;3
BOLÍVAR;CARTAGENA (CT);13001000;ARMA DE FUEGO;2/02/2012;FEMENINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;2
CAUCA;JAMBALÓ;19364000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
CAUCA;SUÁREZ;19780000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
CHOCÓ;QUIBDÓ (CT);27001000;ARMA DE FUEGO;2/02/2012;FEMENINO;ADULTOS;1
CHOCÓ;QUIBDÓ (CT);27001000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;2/02/2012;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;10
CUNDINAMARCA;SOACHA;25754000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
GUAJIRA;RIOHACHA (CT);44001000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
MAGDALENA;FUNDACIÓN;47288000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
META;VILLAVICENCIO (CT);50001000;ARMA DE FUEGO;2/02/2012;FEMENINO;ADULTOS;2
META;VILLAVICENCIO (CT);50001000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
NARIÑO;IPIALES;52356000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
NARIÑO;PASTO (CT);52001000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
NORTE DE SANTANDER;CÚCUTA (CT);54001000;ARMA DE FUEGO;2/02/2012;FEMENINO;ADULTOS;1
QUINDÍO;CALARCA;63130000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
SANTANDER;BARRANCABERMEJA;68081000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;3
SANTANDER;BUCARAMANGA (CT);68001000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADOLESCENTES;1
SANTANDER;GIRÓN;68307000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
SUCRE;COROZAL;70215000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
SUCRE;SAMPUÉS;70670000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;ARMA DE FUEGO;2/02/2012;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;ARMA DE FUEGO;2/02/2012;FEMENINO;ADULTOS;3
VALLE;CALI (CT);76001000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;5
VALLE;CARTAGO;76147000;ARMA DE FUEGO;2/02/2012;FEMENINO;ADULTOS;1
VALLE;JAMUNDÍ;76364000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
VALLE;PALMIRA;76520000;ARMA DE FUEGO;2/02/2012;FEMENINO;ADULTOS;1
VALLE;PALMIRA;76520000;ARMA DE FUEGO;2/02/2012;MASCULINO;ADULTOS;1
BOLÍVAR;CARTAGENA (CT);13001000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;1
BOYACÁ;TUNJA (CT);15001000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;2
CALDAS;ANSERMA;17042000;CONTUNDENTES;2/02/2012;FEMENINO;ADULTOS;1
CALDAS;MANIZALES (CT);17001000;CONTUNDENTES;2/02/2012;FEMENINO;ADOLESCENTES;1
CALDAS;MANIZALES (CT);17001000;CONTUNDENTES;2/02/2012;FEMENINO;ADULTOS;1
CAUCA;POPAYÁN (CT);19001000;CONTUNDENTES;2/02/2012;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;2/02/2012;FEMENINO;ADULTOS;6
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;4
MAGDALENA;EL RETÉN;47268000;CONTUNDENTES;2/02/2012;FEMENINO;ADULTOS;1
MAGDALENA;SANTA MARTA (CT);47001000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;1
NARIÑO;PASTO (CT);52001000;CONTUNDENTES;2/02/2012;FEMENINO;ADULTOS;1
NORTE DE SANTANDER;CÚCUTA (CT);54001000;CONTUNDENTES;2/02/2012;FEMENINO;ADULTOS;1
NORTE DE SANTANDER;CÚCUTA (CT);54001000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;3
NORTE DE SANTANDER;VILLA DEL ROSARIO;54874000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;1
QUINDÍO;ARMENIA (CT);63001000;CONTUNDENTES;2/02/2012;FEMENINO;ADULTOS;3
QUINDÍO;LA TEBAIDA;63401000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;1
QUINDÍO;QUIMBAYA;63594000;CONTUNDENTES;2/02/2012;FEMENINO;ADULTOS;1
SANTANDER;BUCARAMANGA (CT);68001000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;2
SANTANDER;GIRÓN;68307000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;1
SANTANDER;SAN GIL;68679000;CONTUNDENTES;2/02/2012;FEMENINO;ADULTOS;1
SANTANDER;SAN GIL;68679000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;1
TOLIMA;IBAGUÉ (CT);73001000;CONTUNDENTES;2/02/2012;MASCULINO;ADOLESCENTES;1
TOLIMA;IBAGUÉ (CT);73001000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;1
TOLIMA;LÍBANO;73411000;CONTUNDENTES;2/02/2012;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;CONTUNDENTES;2/02/2012;FEMENINO;ADULTOS;1
VALLE;CALI (CT);76001000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;1
VALLE;CARTAGO;76147000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;1
VALLE;EL CERRITO;76248000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;1
VALLE;PALMIRA;76520000;CONTUNDENTES;2/02/2012;MASCULINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CORTANTES;2/02/2012;FEMENINO;ADULTOS;1
CUNDINAMARCA;BOGOTÁ D.C. (CT);11001000;CORTANTES;2/02/2012;MASCULINO;ADULTOS;1
VALLE;CALI (CT);76001000;CORTANTES;2/02/2012;MASCULINO;ADULTOS;2
ANTIOQUIA;MEDELLÍN (CT);5001000;NO REPORTADO;2/02/2012;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;NO REPORTADO;2/02/2012;MASCULINO;ADULTOS;1
BOLÍVAR;MAGANGUÉ;13430000;NO REPORTADO;2/02/2012;FEMENINO;ADULTOS;1
