DEPARTAMENTO;MUNICIPIO;CODIGO DANE;ARMAS MEDIOS;FECHA HECHO;GENERO;AGRUPA EDAD PERSONA;CANTIDAD
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;19/04/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;19/04/2016;MASCULINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;20/04/2016;FEMENINO;ADOLESCENTES;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;20/04/2016;FEMENINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;20/04/2016;MASCULINO;ADULTOS;9
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;21/04/2016;FEMENINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;21/04/2016;MASCULINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;22/04/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;22/04/2016;MASCULINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;23/04/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;23/04/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;24/04/2016;FEMENINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;24/04/2016;MASCULINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;25/04/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;26/04/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;26/04/2016;MASCULINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;27/04/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;27/04/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;28/04/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;28/04/2016;MASCULINO;ADULTOS;9
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;29/04/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;29/04/2016;MASCULINO;ADULTOS;9
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;30/04/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;30/04/2016;MASCULINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;1/05/2016;FEMENINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;1/05/2016;MASCULINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;2/05/2016;FEMENINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;2/05/2016;MASCULINO;ADULTOS;13
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;3/05/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;3/05/2016;MASCULINO;ADULTOS;13
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;4/05/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;4/05/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;5/05/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;5/05/2016;MASCULINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;6/05/2016;FEMENINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;6/05/2016;MASCULINO;ADULTOS;9
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;7/05/2016;FEMENINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;7/05/2016;MASCULINO;ADULTOS;17
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;8/05/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;8/05/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;9/05/2016;FEMENINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;9/05/2016;MASCULINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;10/05/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;10/05/2016;MASCULINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;11/05/2016;FEMENINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;11/05/2016;MASCULINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;12/05/2016;FEMENINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;12/05/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;13/05/2016;FEMENINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;13/05/2016;MASCULINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;14/05/2016;FEMENINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;14/05/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;15/05/2016;FEMENINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;15/05/2016;MASCULINO;ADOLESCENTES;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;15/05/2016;MASCULINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;16/05/2016;FEMENINO;ADOLESCENTES;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;16/05/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;16/05/2016;MASCULINO;ADULTOS;13
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;17/05/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;17/05/2016;MASCULINO;ADULTOS;14
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;18/05/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;18/05/2016;MASCULINO;ADULTOS;13
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;19/05/2016;FEMENINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;19/05/2016;MASCULINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;20/05/2016;FEMENINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;20/05/2016;MASCULINO;ADULTOS;19
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;21/05/2016;FEMENINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;21/05/2016;MASCULINO;ADULTOS;17
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;22/05/2016;FEMENINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;22/05/2016;MASCULINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;23/05/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;23/05/2016;MASCULINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;24/05/2016;FEMENINO;ADOLESCENTES;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;24/05/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;24/05/2016;MASCULINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;25/05/2016;FEMENINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;25/05/2016;MASCULINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;26/05/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;26/05/2016;MASCULINO;ADULTOS;12
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;27/05/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;27/05/2016;MASCULINO;ADOLESCENTES;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;27/05/2016;MASCULINO;ADULTOS;9
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;28/05/2016;FEMENINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;28/05/2016;MASCULINO;ADULTOS;13
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;29/05/2016;FEMENINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;29/05/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;30/05/2016;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;30/05/2016;MASCULINO;ADULTOS;12
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;31/05/2016;FEMENINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;31/05/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;1/06/2016;FEMENINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;1/06/2016;MASCULINO;ADULTOS;11
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;2/06/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;2/06/2016;MASCULINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;3/06/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;3/06/2016;MASCULINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;4/06/2016;FEMENINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;4/06/2016;MASCULINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;5/06/2016;FEMENINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;5/06/2016;MASCULINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;6/06/2016;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;6/06/2016;MASCULINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;7/06/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;7/06/2016;MASCULINO;ADULTOS;19
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;8/06/2016;FEMENINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;8/06/2016;MASCULINO;ADULTOS;15
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;9/06/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;9/06/2016;MASCULINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;10/06/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;10/06/2016;MASCULINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;11/06/2016;FEMENINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;11/06/2016;MASCULINO;ADULTOS;15
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;12/06/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;12/06/2016;MASCULINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;13/06/2016;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;13/06/2016;MASCULINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;14/06/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;14/06/2016;MASCULINO;ADULTOS;12
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;15/06/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;15/06/2016;MASCULINO;ADULTOS;12
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;16/06/2016;FEMENINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;16/06/2016;MASCULINO;ADULTOS;15
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;17/06/2016;FEMENINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;17/06/2016;MASCULINO;ADULTOS;11
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;18/06/2016;FEMENINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;18/06/2016;MASCULINO;ADULTOS;12
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;19/06/2016;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;19/06/2016;MASCULINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;20/06/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;20/06/2016;MASCULINO;ADULTOS;11
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;21/06/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;21/06/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;22/06/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;22/06/2016;MASCULINO;ADULTOS;9
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;23/06/2016;FEMENINO;ADULTOS;13
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;23/06/2016;MASCULINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;24/06/2016;FEMENINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;24/06/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;25/06/2016;FEMENINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;25/06/2016;MASCULINO;ADULTOS;17
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;26/06/2016;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;26/06/2016;MASCULINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;27/06/2016;FEMENINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;27/06/2016;MASCULINO;ADULTOS;14
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;28/06/2016;FEMENINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;28/06/2016;MASCULINO;ADULTOS;13
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;29/06/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;29/06/2016;MASCULINO;ADULTOS;13
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;30/06/2016;FEMENINO;ADULTOS;9
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;30/06/2016;MASCULINO;ADULTOS;9
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;1/07/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;1/07/2016;MASCULINO;ADULTOS;11
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;2/07/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;2/07/2016;MASCULINO;ADULTOS;11
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;3/07/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;3/07/2016;MASCULINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;4/07/2016;FEMENINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;4/07/2016;MASCULINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;5/07/2016;FEMENINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;5/07/2016;MASCULINO;ADULTOS;9
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;6/07/2016;FEMENINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;6/07/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;7/07/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;7/07/2016;MASCULINO;ADOLESCENTES;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;7/07/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;8/07/2016;FEMENINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;8/07/2016;MASCULINO;ADULTOS;12
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;9/07/2016;FEMENINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;9/07/2016;MASCULINO;ADULTOS;11
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;10/07/2016;FEMENINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;10/07/2016;MASCULINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;11/07/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;11/07/2016;MASCULINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;12/07/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;12/07/2016;MASCULINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;13/07/2016;FEMENINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;13/07/2016;MASCULINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;14/07/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;14/07/2016;MASCULINO;ADULTOS;11
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;15/07/2016;FEMENINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;15/07/2016;MASCULINO;ADULTOS;13
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;16/07/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;16/07/2016;MASCULINO;ADULTOS;15
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;17/07/2016;FEMENINO;ADULTOS;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;17/07/2016;MASCULINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;18/07/2016;FEMENINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;18/07/2016;MASCULINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;19/07/2016;FEMENINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;19/07/2016;MASCULINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;20/07/2016;FEMENINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;20/07/2016;MASCULINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;21/07/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;21/07/2016;MASCULINO;ADOLESCENTES;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;21/07/2016;MASCULINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;22/07/2016;FEMENINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;22/07/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;23/07/2016;FEMENINO;ADULTOS;9
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;23/07/2016;MASCULINO;ADULTOS;12
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;24/07/2016;FEMENINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;24/07/2016;MASCULINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;25/07/2016;FEMENINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;25/07/2016;MASCULINO;ADULTOS;11
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;26/07/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;26/07/2016;MASCULINO;ADULTOS;13
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;27/07/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;27/07/2016;MASCULINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;28/07/2016;FEMENINO;ADULTOS;8
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;28/07/2016;MASCULINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;29/07/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;29/07/2016;MASCULINO;ADULTOS;9
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;30/07/2016;FEMENINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;30/07/2016;MASCULINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;31/07/2016;FEMENINO;ADULTOS;2
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;31/07/2016;MASCULINO;ADULTOS;11
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;1/08/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;1/08/2016;MASCULINO;ADULTOS;9
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;2/08/2016;FEMENINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;2/08/2016;MASCULINO;ADULTOS;14
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;3/08/2016;FEMENINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;3/08/2016;MASCULINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;4/08/2016;FEMENINO;ADULTOS;3
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;4/08/2016;MASCULINO;ADULTOS;10
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;5/08/2016;FEMENINO;ADULTOS;11
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;5/08/2016;MASCULINO;ADULTOS;7
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;6/08/2016;FEMENINO;ADOLESCENTES;1
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;6/08/2016;FEMENINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;6/08/2016;MASCULINO;ADULTOS;9
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;7/08/2016;FEMENINO;ADULTOS;4
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;7/08/2016;MASCULINO;ADULTOS;5
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;8/08/2016;FEMENINO;ADULTOS;6
ATLÁNTICO;BARRANQUILLA (CT);8001000;CONTUNDENTES;8/08/2016;MASCULINO;ADULTOS;8
